Document ID,text_size,Size Classification (Range),Size Classification (Thirds),File Type
9062,3404522.29,Large,Mid,excel
9063,10785.42,Medium,Lower,pdf
9064,504.71,Small,Mid,pdf
9065,19622.12,Medium,Mid,excel
9066,978.22,Small,Mid,excel
9067,22106.25,Medium,Mid,pdf
9068,453.70,Small,Lower,pdf
9069,202.77,Small,Lower,pdf
9070,666.54,Small,Mid,pdf
9071,695.03,Small,Mid,excel
9072,11656.51,Medium,Lower,pdf
9073,1105788.68,Large,Lower,excel
9074,26081.21,Medium,Mid,pdf
9075,416.19,Small,Lower,excel
9076,7612.88,Medium,Lower,pdf
9077,501.11,Small,Mid,pdf
9078,2844.00,Medium,Lower,pdf
9079,10644.13,Medium,Lower,excel
9080,746.23,Small,Mid,excel
9081,529.78,Small,Mid,excel
9082,591.87,Small,Mid,pdf
9083,14856.86,Medium,Lower,pdf
9084,121.12,Small,Lower,pdf
9085,1642980.39,Large,Lower,excel
9086,958.86,Small,Mid,excel
9087,595.15,Small,Mid,pdf
9088,17405.48,Medium,Mid,excel
9089,26555.44,Medium,Mid,excel
9090,4960.66,Medium,Lower,excel
9091,3266.61,Medium,Lower,pdf
9092,578.36,Small,Mid,excel
9093,782.61,Small,Mid,excel
9094,716.71,Small,Mid,pdf
9095,3010444.83,Large,Mid,excel
9096,457.10,Small,Lower,excel
9097,761.45,Small,Mid,excel
9098,53.60,Small,Lower,msg
9099,79.49,Small,Lower,msg
9100,115.14,Small,Lower,pdf
9101,3316.56,Medium,Lower,excel
9102,915.19,Small,Mid,excel
9103,7889.00,Medium,Lower,pdf
9104,591.52,Small,Mid,excel
9105,813.22,Small,Mid,excel
9106,21165.86,Medium,Mid,pdf
9107,820.45,Small,Mid,pdf
9108,21657.37,Medium,Mid,excel
9109,2323183.48,Large,Lower,pdf
9110,472.65,Small,Lower,pdf
9111,998.69,Small,Mid,excel
9112,204.63,Small,Lower,pdf
9113,21846.14,Medium,Mid,pdf
9114,3851.02,Medium,Lower,excel
9115,834.97,Small,Mid,excel
9116,528.95,Small,Mid,excel
9117,26504.52,Medium,Mid,excel
9118,721.73,Small,Mid,excel
9119,148.26,Small,Lower,excel
9120,389.00,Small,Lower,pdf
9121,977.60,Small,Mid,excel
9122,205.68,Small,Lower,pdf
9123,787.57,Small,Mid,excel
9124,26253.47,Medium,Mid,excel
9125,25227.70,Medium,Mid,excel
9126,28906.90,Medium,Mid,excel
9127,75.59,Small,Lower,doc
9128,931.03,Small,Mid,excel
9129,953.77,Small,Mid,pdf
9130,947.66,Small,Mid,excel
9131,161.47,Small,Lower,pdf
9132,50.21,Small,Lower,msg
9133,625.03,Small,Mid,excel
9134,382.77,Small,Lower,pdf
9135,675.29,Small,Mid,excel
9136,281.42,Small,Lower,excel
9137,24056.22,Medium,Mid,excel
9138,652.63,Small,Mid,excel
9139,295.49,Small,Lower,excel
9140,244.07,Small,Lower,excel
9141,8308.45,Medium,Lower,pdf
9142,434.98,Small,Lower,excel
9143,43.68,Small,Lower,msg
9144,515.14,Small,Mid,pdf
9145,11918.83,Medium,Lower,excel
9146,27691.80,Medium,Mid,excel
9147,344.61,Small,Lower,excel
9148,857.56,Small,Mid,pdf
9149,4729294.52,Large,Mid,pdf
9150,53.26,Small,Lower,msg
9151,4804.43,Medium,Lower,excel
9152,970.31,Small,Mid,pdf
9153,4869861.98,Large,Mid,pdf
9154,745.59,Small,Mid,pdf
9155,3.33,Small,Lower,msg
9156,46.24,Small,Lower,msg
9157,987.72,Small,Mid,excel
9158,563.63,Small,Mid,excel
9159,870.73,Small,Mid,pdf
9160,415.95,Small,Lower,excel
9161,1717.14,Medium,Lower,pdf
9162,133.74,Small,Lower,excel
9163,980.68,Small,Mid,pdf
9164,19014.62,Medium,Mid,pdf
9165,537.12,Small,Mid,pdf
9166,17649.27,Medium,Mid,pdf
9167,849.58,Small,Mid,excel
9168,962.15,Small,Mid,pdf
9169,503.01,Small,Mid,excel
9170,20.62,Small,Lower,msg
9171,7342.20,Medium,Lower,pdf
9172,4936.96,Medium,Lower,excel
9173,188.21,Small,Lower,pdf
9174,290.50,Small,Lower,excel
9175,743.32,Small,Mid,pdf
9176,953.56,Small,Mid,excel
9177,674.58,Small,Mid,excel
9178,451.77,Small,Lower,excel
9179,856.94,Small,Mid,pdf
9180,816.67,Small,Mid,pdf
9181,978.58,Small,Mid,excel
9182,129.13,Small,Lower,excel
9183,410486.65,Large,Lower,excel
9184,13537.40,Medium,Lower,excel
9185,685.23,Small,Mid,pdf
9186,336.48,Small,Lower,pdf
9187,29295.90,Medium,Mid,pdf
9188,315.52,Small,Lower,pdf
9189,691.05,Small,Mid,pdf
9190,91.74,Small,Lower,msg
9191,189.58,Small,Lower,excel
9192,398.43,Small,Lower,excel
9193,864.39,Small,Mid,pdf
9194,718.82,Small,Mid,pdf
9195,20790.49,Medium,Mid,pdf
9196,4309530.04,Large,Mid,excel
9197,619.61,Small,Mid,excel
9198,1286.12,Medium,Lower,pdf
9199,881.90,Small,Mid,excel
9200,4324.52,Medium,Lower,pdf
9201,3960545.39,Large,Mid,excel
9202,5471.20,Medium,Lower,excel
9203,695.30,Small,Mid,pdf
9204,10742.16,Medium,Lower,pdf
9205,26457.35,Medium,Mid,pdf
9206,29365.33,Medium,Mid,excel
9207,838.77,Small,Mid,pdf
9208,809.14,Small,Mid,pdf
9209,1241804.79,Large,Lower,pdf
9210,4178.03,Medium,Lower,excel
9211,42.00,Small,Lower,doc
9212,427.47,Small,Lower,pdf
9213,676.19,Small,Mid,excel
9214,670.00,Small,Mid,excel
9215,664.24,Small,Mid,pdf
9216,170.29,Small,Lower,pdf
9217,626.74,Small,Mid,pdf
9218,7357.53,Medium,Lower,excel
9219,8964.37,Medium,Lower,pdf
9220,13874.51,Medium,Lower,pdf
9221,272.40,Small,Lower,excel
9222,23868.56,Medium,Mid,pdf
9223,21241.37,Medium,Mid,excel
9224,820.91,Small,Mid,pdf
9225,2083667.54,Large,Lower,pdf
9226,11866.01,Medium,Lower,excel
9227,847.29,Small,Mid,excel
9228,945.67,Small,Mid,pdf
9229,213.15,Small,Lower,excel
9230,221.68,Small,Lower,pdf
9231,951.41,Small,Mid,pdf
9232,608.29,Small,Mid,excel
9233,15970.33,Medium,Mid,pdf
9234,397.89,Small,Lower,pdf
9235,8377.34,Medium,Lower,excel
9236,538.20,Small,Mid,pdf
9237,719.43,Small,Mid,pdf
9238,988.42,Small,Mid,pdf
9239,284.29,Small,Lower,pdf
9240,112.28,Small,Lower,pdf
9241,376.84,Small,Lower,pdf
9242,650.26,Small,Mid,excel
9243,2660.22,Medium,Lower,excel
9244,902.50,Small,Mid,pdf
9245,9752.03,Medium,Lower,excel
9246,676.18,Small,Mid,excel
9247,17787.84,Medium,Mid,pdf
9248,15328.73,Medium,Lower,excel
9249,714.71,Small,Mid,excel
9250,3981.73,Medium,Lower,pdf
9251,871.82,Small,Mid,pdf
9252,493.87,Small,Lower,excel
9253,872.63,Small,Mid,excel
9254,4797.00,Medium,Lower,pdf
9255,11730.36,Medium,Lower,excel
9256,22460.59,Medium,Mid,excel
9257,379.53,Small,Lower,excel
9258,13023.63,Medium,Lower,excel
9259,8212.09,Medium,Lower,pdf
9260,4457900.72,Large,Mid,excel
9261,21774.45,Medium,Mid,pdf
9262,25951.69,Medium,Mid,excel
9263,8645.97,Medium,Lower,excel
9264,776.87,Small,Mid,excel
9265,14923.04,Medium,Lower,pdf
9266,871.22,Small,Mid,excel
9267,838.71,Small,Mid,pdf
9268,182.04,Small,Lower,excel
9269,1680775.27,Large,Lower,excel
9270,404.67,Small,Lower,pdf
9271,4713843.10,Large,Mid,excel
9272,14342.47,Medium,Lower,pdf
9273,1783990.74,Large,Lower,pdf
9274,692.02,Small,Mid,excel
9275,3058459.00,Large,Mid,pdf
9276,4333792.84,Large,Mid,pdf
9277,13772.66,Medium,Lower,pdf
9278,683.88,Small,Mid,pdf
9279,12090.49,Medium,Lower,pdf
9280,63.41,Small,Lower,msg
9281,464.56,Small,Lower,pdf
9282,21349.36,Medium,Mid,pdf
9283,12450.86,Medium,Lower,pdf
9284,336.93,Small,Lower,excel
9285,391.06,Small,Lower,excel
9286,267.04,Small,Lower,excel
9287,464.96,Small,Lower,excel
9288,25830.57,Medium,Mid,excel
9289,318.67,Small,Lower,pdf
9290,14049.06,Medium,Lower,excel
9291,357.92,Small,Lower,pdf
9292,149.62,Small,Lower,excel
9293,21243.24,Medium,Mid,excel
9294,428.93,Small,Lower,excel
9295,234.17,Small,Lower,pdf
9296,2052210.57,Large,Lower,pdf
9297,13096.06,Medium,Lower,excel
9298,896.10,Small,Mid,pdf
9299,524.79,Small,Mid,pdf
9300,20.92,Small,Lower,msg
9301,998.81,Small,Mid,pdf
9302,20436.48,Medium,Mid,excel
9303,632.99,Small,Mid,excel
9304,26108.80,Medium,Mid,pdf
9305,431.86,Small,Lower,excel
9306,7275.99,Medium,Lower,pdf
9307,24.66,Small,Lower,msg
9308,712.51,Small,Mid,excel
9309,839.49,Small,Mid,excel
9310,52.10,Small,Lower,doc
9311,356.69,Small,Lower,pdf
9312,19862.51,Medium,Mid,excel
9313,3171335.42,Large,Mid,pdf
9314,180.88,Small,Lower,excel
9315,11750.25,Medium,Lower,excel
9316,3187661.18,Large,Mid,excel
9317,4006.26,Medium,Lower,pdf
9318,477.89,Small,Lower,pdf
9319,23476.20,Medium,Mid,excel
9320,538.62,Small,Mid,pdf
9321,6747.20,Medium,Lower,excel
9322,16.37,Small,Lower,doc
9323,377.12,Small,Lower,pdf
9324,211.90,Small,Lower,pdf
9325,471.01,Small,Lower,pdf
9326,2852370.93,Large,Mid,excel
9327,19155.01,Medium,Mid,pdf
9328,265.81,Small,Lower,pdf
9329,783.20,Small,Mid,excel
9330,12193.84,Medium,Lower,pdf
9331,13380.99,Medium,Lower,pdf
9332,13401.40,Medium,Lower,excel
9333,4693688.73,Large,Mid,excel
9334,367.09,Small,Lower,excel
9335,369.55,Small,Lower,pdf
9336,24589.01,Medium,Mid,excel
9337,16264.37,Medium,Mid,pdf
9338,53.70,Small,Lower,msg
9339,1589036.31,Large,Lower,pdf
9340,24926.08,Medium,Mid,excel
9341,4401030.60,Large,Mid,excel
9342,1723838.20,Large,Lower,pdf
9343,594.76,Small,Mid,excel
9344,964.02,Small,Mid,excel
9345,699.96,Small,Mid,pdf
9346,98.30,Small,Lower,msg
9347,232.82,Small,Lower,pdf
9348,802.97,Small,Mid,excel
9349,8101.56,Medium,Lower,pdf
9350,365.76,Small,Lower,pdf
9351,984.02,Small,Mid,excel
9352,23422.48,Medium,Mid,pdf
9353,538.50,Small,Mid,excel
9354,11534.66,Medium,Lower,excel
9355,122.41,Small,Lower,pdf
9356,4248330.17,Large,Mid,excel
9357,18951.89,Medium,Mid,excel
9358,6650.36,Medium,Lower,excel
9359,25507.26,Medium,Mid,excel
9360,595.81,Small,Mid,pdf
9361,439.97,Small,Lower,pdf
9362,433.18,Small,Lower,pdf
9363,8031.55,Medium,Lower,excel
9364,2529356.05,Large,Mid,pdf
9365,10870.98,Medium,Lower,excel
9366,25210.31,Medium,Mid,excel
9367,124.62,Small,Lower,excel
9368,23141.35,Medium,Mid,pdf
9369,12.61,Small,Lower,msg
9370,438.83,Small,Lower,pdf
9371,757.06,Small,Mid,excel
9372,280.92,Small,Lower,excel
9373,18812.85,Medium,Mid,excel
9374,21272.39,Medium,Mid,pdf
9375,661.95,Small,Mid,excel
9376,536.39,Small,Mid,excel
9377,544.31,Small,Mid,pdf
9378,983.32,Small,Mid,pdf
9379,39.60,Small,Lower,msg
9380,329.79,Small,Lower,pdf
9381,230.34,Small,Lower,pdf
9382,478.72,Small,Lower,excel
9383,6308.78,Medium,Lower,excel
9384,910.33,Small,Mid,excel
9385,550.06,Small,Mid,pdf
9386,966.48,Small,Mid,excel
9387,837.31,Small,Mid,pdf
9388,379.57,Small,Lower,excel
9389,4300620.10,Large,Mid,pdf
9390,905.44,Small,Mid,pdf
9391,23091.43,Medium,Mid,excel
9392,28670.12,Medium,Mid,excel
9393,583.03,Small,Mid,pdf
9394,21903.29,Medium,Mid,pdf
9395,2046492.19,Large,Lower,excel
9396,196.17,Small,Lower,pdf
9397,119.29,Small,Lower,excel
9398,216.65,Small,Lower,pdf
9399,20100.64,Medium,Mid,excel
9400,30.78,Small,Lower,doc
9401,13209.58,Medium,Lower,pdf
9402,26442.19,Medium,Mid,excel
9403,21522.97,Medium,Mid,excel
9404,486.36,Small,Lower,excel
9405,504.39,Small,Mid,pdf
9406,517.56,Small,Mid,excel
9407,147.69,Small,Lower,pdf
9408,30.33,Small,Lower,doc
9409,877.85,Small,Mid,excel
9410,26291.25,Medium,Mid,excel
9411,293.40,Small,Lower,pdf
9412,349.00,Small,Lower,pdf
9413,6088.44,Medium,Lower,pdf
9414,3707574.53,Large,Mid,excel
9415,6541.25,Medium,Lower,excel
9416,14260.80,Medium,Lower,excel
9417,3970.74,Medium,Lower,pdf
9418,125.90,Small,Lower,excel
9419,126.86,Small,Lower,pdf
9420,16588.54,Medium,Mid,pdf
9421,692.84,Small,Mid,pdf
9422,10363.30,Medium,Lower,pdf
9423,2978579.18,Large,Mid,pdf
9424,820.24,Small,Mid,pdf
9425,629.39,Small,Mid,pdf
9426,80858.77,Large,Lower,excel
9427,528.55,Small,Mid,pdf
9428,174.91,Small,Lower,pdf
9429,785.14,Small,Mid,pdf
9430,343.84,Small,Lower,excel
9431,28668.78,Medium,Mid,pdf
9432,2966.69,Medium,Lower,pdf
9433,535.91,Small,Mid,pdf
9434,303.53,Small,Lower,excel
9435,943.24,Small,Mid,pdf
9436,3813.16,Medium,Lower,excel
9437,96.39,Small,Lower,msg
9438,4.61,Small,Lower,doc
9439,257.50,Small,Lower,excel
9440,26109.97,Medium,Mid,pdf
9441,18815.90,Medium,Mid,pdf
9442,305.30,Small,Lower,excel
9443,24393.66,Medium,Mid,excel
9444,396.83,Small,Lower,pdf
9445,25353.35,Medium,Mid,excel
9446,967.49,Small,Mid,excel
9447,106.34,Small,Lower,pdf
9448,857.19,Small,Mid,pdf
9449,272.63,Small,Lower,pdf
9450,165.53,Small,Lower,pdf
9451,413.29,Small,Lower,pdf
9452,12552.23,Medium,Lower,pdf
9453,82.86,Small,Lower,msg
9454,13.21,Small,Lower,msg
9455,544811.61,Large,Lower,excel
9456,926.19,Small,Mid,pdf
9457,17520.89,Medium,Mid,pdf
9458,21497.32,Medium,Mid,pdf
9459,432.39,Small,Lower,pdf
9460,2392034.97,Large,Lower,pdf
9461,25769.30,Medium,Mid,excel
9462,173.95,Small,Lower,pdf
9463,975.64,Small,Mid,excel
9464,518.88,Small,Mid,pdf
9465,359.37,Small,Lower,pdf
9466,148.08,Small,Lower,pdf
9467,3932.67,Medium,Lower,excel
9468,113.14,Small,Lower,pdf
9469,784.18,Small,Mid,excel
9470,17587.01,Medium,Mid,pdf
9471,11977.01,Medium,Lower,excel
9472,19.64,Small,Lower,msg
9473,11947.45,Medium,Lower,excel
9474,648.46,Small,Mid,excel
9475,201.38,Small,Lower,excel
9476,11525.49,Medium,Lower,pdf
9477,669.54,Small,Mid,pdf
9478,232.89,Small,Lower,excel
9479,931.17,Small,Mid,pdf
9480,18745.85,Medium,Mid,pdf
9481,3583900.45,Large,Mid,excel
9482,718.86,Small,Mid,pdf
9483,66.13,Small,Lower,msg
9484,29.68,Small,Lower,doc
9485,15272.57,Medium,Lower,excel
9486,371.20,Small,Lower,excel
9487,278.64,Small,Lower,excel
9488,16.70,Small,Lower,doc
9489,22201.85,Medium,Mid,pdf
9490,26698.46,Medium,Mid,excel
9491,626.48,Small,Mid,pdf
9492,249.97,Small,Lower,pdf
9493,821.84,Small,Mid,excel
9494,482.25,Small,Lower,excel
9495,5995.40,Medium,Lower,excel
9496,27621.52,Medium,Mid,excel
9497,478.94,Small,Lower,excel
9498,55.73,Small,Lower,msg
9499,2643657.00,Large,Mid,pdf
9500,16884.00,Medium,Mid,excel
9501,910.79,Small,Mid,pdf
9502,246.58,Small,Lower,excel
9503,666.23,Small,Mid,pdf
9504,546.88,Small,Mid,pdf
9505,815.70,Small,Mid,excel
9506,462.28,Small,Lower,pdf
9507,126.36,Small,Lower,pdf
9508,105.56,Small,Lower,pdf
9509,1485.11,Medium,Lower,pdf
9510,2845.94,Medium,Lower,pdf
9511,654.76,Small,Mid,excel
9512,23582.47,Medium,Mid,excel
9513,478.90,Small,Lower,excel
9514,653.65,Small,Mid,excel
9515,676.36,Small,Mid,excel
9516,88.09,Small,Lower,doc
9517,691.70,Small,Mid,excel
9518,65.69,Small,Lower,doc
9519,26358.16,Medium,Mid,excel
9520,469.69,Small,Lower,excel
9521,3659050.58,Large,Mid,excel
9522,784.52,Small,Mid,pdf
9523,39.95,Small,Lower,doc
9524,730.55,Small,Mid,excel
9525,381789.86,Large,Lower,pdf
9526,730.55,Small,Mid,excel
9527,777.54,Small,Mid,pdf
9528,835.08,Small,Mid,pdf
9529,365.03,Small,Lower,excel
9530,503.02,Small,Mid,excel
9531,153.15,Small,Lower,excel
9532,4190.77,Medium,Lower,excel
9533,200.70,Small,Lower,pdf
9534,816.69,Small,Mid,excel
9535,313.35,Small,Lower,pdf
9536,159.13,Small,Lower,pdf
9537,10433.94,Medium,Lower,pdf
9538,959.66,Small,Mid,excel
9539,219.88,Small,Lower,pdf
9540,884.83,Small,Mid,pdf
9541,734.96,Small,Mid,excel
9542,71.00,Small,Lower,doc
9543,856.80,Small,Mid,pdf
9544,22920.62,Medium,Mid,pdf
9545,91.45,Small,Lower,msg
9546,468.35,Small,Lower,excel
9547,2770667.14,Large,Mid,pdf
9548,17992.89,Medium,Mid,excel
9549,660.91,Small,Mid,excel
9550,348.92,Small,Lower,excel
9551,889.87,Small,Mid,excel
9552,855.09,Small,Mid,excel
9553,508797.02,Large,Lower,excel
9554,141.16,Small,Lower,excel
9555,180.38,Small,Lower,excel
9556,8360.51,Medium,Lower,excel
9557,16406.50,Medium,Mid,excel
9558,467.93,Small,Lower,pdf
9559,915.07,Small,Mid,pdf
9560,183.91,Small,Lower,excel
9561,849.48,Small,Mid,pdf
9562,380.29,Small,Lower,pdf
9563,29150.45,Medium,Mid,excel
9564,450.66,Small,Lower,excel
9565,66.63,Small,Lower,doc
9566,64.43,Small,Lower,doc
9567,24784.10,Medium,Mid,pdf
9568,483.27,Small,Lower,excel
9569,988.13,Small,Mid,pdf
9570,648.45,Small,Mid,pdf
9571,776.54,Small,Mid,pdf
9572,3756874.25,Large,Mid,pdf
9573,41.82,Small,Lower,msg
9574,967.31,Small,Mid,excel
9575,21766.10,Medium,Mid,pdf
9576,18183.26,Medium,Mid,pdf
9577,25891.92,Medium,Mid,pdf
9578,22760.95,Medium,Mid,pdf
9579,138.83,Small,Lower,pdf
9580,885.02,Small,Mid,pdf
9581,2949778.50,Large,Mid,excel
9582,929.15,Small,Mid,pdf
9583,116.15,Small,Lower,excel
9584,846.80,Small,Mid,pdf
9585,20173.24,Medium,Mid,pdf
9586,179.22,Small,Lower,pdf
9587,435.18,Small,Lower,excel
9588,7649.07,Medium,Lower,excel
9589,6774.23,Medium,Lower,excel
9590,180.82,Small,Lower,pdf
9591,12290.18,Medium,Lower,pdf
9592,22787.78,Medium,Mid,excel
9593,7974.01,Medium,Lower,pdf
9594,207.75,Small,Lower,excel
9595,988.07,Small,Mid,excel
9596,785.13,Small,Mid,pdf
9597,662.69,Small,Mid,pdf
9598,179.27,Small,Lower,pdf
9599,848.90,Small,Mid,pdf
9600,873.06,Small,Mid,pdf
9601,853.82,Small,Mid,pdf
9602,680.75,Small,Mid,pdf
9603,9746.38,Medium,Lower,pdf
9604,662.44,Small,Mid,excel
9605,573.22,Small,Mid,pdf
9606,3462.35,Medium,Lower,excel
9607,25695.31,Medium,Mid,excel
9608,84.23,Small,Lower,doc
9609,79.69,Small,Lower,doc
9610,8823.01,Medium,Lower,excel
9611,982.56,Small,Mid,excel
9612,483.99,Small,Lower,pdf
9613,3756940.26,Large,Mid,pdf
9614,512.56,Small,Mid,pdf
9615,115.38,Small,Lower,pdf
9616,884.30,Small,Mid,pdf
9617,50.41,Small,Lower,msg
9618,841.14,Small,Mid,pdf
9619,652.77,Small,Mid,pdf
9620,313.93,Small,Lower,pdf
9621,670.92,Small,Mid,pdf
9622,405.22,Small,Lower,pdf
9623,521.12,Small,Mid,excel
9624,451.32,Small,Lower,pdf
9625,28682.97,Medium,Mid,pdf
9626,671.57,Small,Mid,excel
9627,182.19,Small,Lower,excel
9628,14913.47,Medium,Lower,excel
9629,16682.00,Medium,Mid,pdf
9630,348.52,Small,Lower,excel
9631,180.09,Small,Lower,pdf
9632,68.65,Small,Lower,doc
9633,715.12,Small,Mid,pdf
9634,850.64,Small,Mid,pdf
9635,544.16,Small,Mid,pdf
9636,603.48,Small,Mid,excel
9637,929.31,Small,Mid,pdf
9638,6950.48,Medium,Lower,excel
9639,11856.43,Medium,Lower,pdf
9640,16375.07,Medium,Mid,excel
9641,4757420.29,Large,Mid,pdf
9642,941.50,Small,Mid,excel
9643,25201.39,Medium,Mid,excel
9644,3063228.54,Large,Mid,excel
9645,7459.58,Medium,Lower,excel
9646,13905.93,Medium,Lower,excel
9647,766.21,Small,Mid,excel
9648,8985.78,Medium,Lower,excel
9649,291.87,Small,Lower,excel
9650,789.97,Small,Mid,excel
9651,410.08,Small,Lower,pdf
9652,8368.07,Medium,Lower,pdf
9653,2692562.04,Large,Mid,excel
9654,10469.89,Medium,Lower,excel
9655,3154745.72,Large,Mid,excel
9656,852.91,Small,Mid,pdf
9657,26857.26,Medium,Mid,excel
9658,664.99,Small,Mid,pdf
9659,968719.42,Large,Lower,pdf
9660,28403.55,Medium,Mid,pdf
9661,528.22,Small,Mid,pdf
9662,707.81,Small,Mid,excel
9663,18164.27,Medium,Mid,excel
9664,330.94,Small,Lower,excel
9665,853.40,Small,Mid,excel
9666,158.23,Small,Lower,excel
9667,201.93,Small,Lower,excel
9668,351.47,Small,Lower,excel
9669,277.80,Small,Lower,excel
9670,885.59,Small,Mid,excel
9671,614.69,Small,Mid,excel
9672,4812581.92,Large,Mid,pdf
9673,475.77,Small,Lower,pdf
9674,455.53,Small,Lower,excel
9675,361.85,Small,Lower,pdf
9676,2194.42,Medium,Lower,pdf
9677,29053.45,Medium,Mid,excel
9678,282.76,Small,Lower,pdf
9679,24021.42,Medium,Mid,pdf
9680,938.37,Small,Mid,pdf
9681,101.90,Small,Lower,excel
9682,57.17,Small,Lower,doc
9683,406.07,Small,Lower,pdf
9684,388.54,Small,Lower,excel
9685,317.71,Small,Lower,pdf
9686,440.67,Small,Lower,excel
9687,721.29,Small,Mid,excel
9688,196.88,Small,Lower,excel
9689,925.58,Small,Mid,excel
9690,988.02,Small,Mid,excel
9691,39.52,Small,Lower,doc
9692,600.05,Small,Mid,pdf
9693,786.84,Small,Mid,excel
9694,818.49,Small,Mid,pdf
9695,148.17,Small,Lower,excel
9696,488.47,Small,Lower,excel
9697,8629.53,Medium,Lower,excel
9698,689.47,Small,Mid,pdf
9699,610.84,Small,Mid,pdf
9700,963.94,Small,Mid,pdf
9701,2610.13,Medium,Lower,excel
9702,5506.20,Medium,Lower,excel
9703,1786.59,Medium,Lower,pdf
9704,23746.01,Medium,Mid,pdf
9705,3378.02,Medium,Lower,pdf
9706,326.17,Small,Lower,excel
9707,456689.18,Large,Lower,pdf
9708,115.95,Small,Lower,pdf
9709,327.94,Small,Lower,pdf
9710,1626053.62,Large,Lower,pdf
9711,4718742.11,Large,Mid,excel
9712,4725654.37,Large,Mid,pdf
9713,725.21,Small,Mid,excel
9714,3011389.45,Large,Mid,excel
9715,618.85,Small,Mid,excel
9716,25.01,Small,Lower,doc
9717,294.06,Small,Lower,pdf
9718,521.01,Small,Mid,excel
9719,177.78,Small,Lower,excel
9720,409.99,Small,Lower,pdf
9721,931.54,Small,Mid,pdf
9722,24258.36,Medium,Mid,excel
9723,422.08,Small,Lower,excel
9724,3021.59,Medium,Lower,pdf
9725,336.22,Small,Lower,pdf
9726,26121.98,Medium,Mid,pdf
9727,593.36,Small,Mid,pdf
9728,124.88,Small,Lower,excel
9729,15781.93,Medium,Mid,pdf
9730,577.41,Small,Mid,excel
9731,254.61,Small,Lower,pdf
9732,21619.10,Medium,Mid,pdf
9733,378.57,Small,Lower,pdf
9734,26865.99,Medium,Mid,excel
9735,23907.41,Medium,Mid,pdf
9736,735.16,Small,Mid,pdf
9737,218.40,Small,Lower,excel
9738,119.01,Small,Lower,pdf
9739,389.09,Small,Lower,excel
9740,2510572.93,Large,Lower,excel
9741,841.60,Small,Mid,excel
9742,2227555.47,Large,Lower,pdf
9743,625.62,Small,Mid,excel
9744,123.67,Small,Lower,excel
9745,311.28,Small,Lower,pdf
9746,358.97,Small,Lower,excel
9747,15571.79,Medium,Mid,excel
9748,682.57,Small,Mid,excel
9749,927.77,Small,Mid,excel
9750,427.96,Small,Lower,excel
9751,482.32,Small,Lower,excel
9752,166.60,Small,Lower,pdf
9753,15193.09,Medium,Lower,pdf
9754,393.35,Small,Lower,excel
9755,1864.64,Medium,Lower,pdf
9756,282.21,Small,Lower,pdf
9757,919.78,Small,Mid,pdf
9758,19433.00,Medium,Mid,excel
9759,3305117.91,Large,Mid,pdf
9760,39.11,Small,Lower,doc
9761,746.07,Small,Mid,pdf
9762,889.23,Small,Mid,pdf
9763,16035.35,Medium,Mid,pdf
9764,238.92,Small,Lower,excel
9765,515.30,Small,Mid,pdf
9766,982.01,Small,Mid,excel
9767,615.53,Small,Mid,excel
9768,705.48,Small,Mid,pdf
9769,200.19,Small,Lower,pdf
9770,6858.07,Medium,Lower,excel
9771,12953.26,Medium,Lower,excel
9772,412.36,Small,Lower,excel
9773,456.51,Small,Lower,excel
9774,266.35,Small,Lower,pdf
9775,3681.14,Medium,Lower,excel
9776,709.13,Small,Mid,pdf
9777,16526.06,Medium,Mid,pdf
9778,376.69,Small,Lower,excel
9779,888.08,Small,Mid,pdf
9780,647.26,Small,Mid,excel
9781,336.47,Small,Lower,excel
9782,12868.60,Medium,Lower,pdf
9783,997.78,Small,Mid,pdf
9784,159.86,Small,Lower,excel
9785,499.29,Small,Lower,pdf
9786,25248.51,Medium,Mid,pdf
9787,3480720.41,Large,Mid,excel
9788,356.34,Small,Lower,excel
9789,4952.02,Medium,Lower,pdf
9790,13.33,Small,Lower,msg
9791,2890.40,Medium,Lower,excel
9792,767.99,Small,Mid,excel
9793,481.83,Small,Lower,pdf
9794,848.92,Small,Mid,excel
9795,314.68,Small,Lower,pdf
9796,760.10,Small,Mid,excel
9797,610.33,Small,Mid,excel
9798,402.75,Small,Lower,excel
9799,132.21,Small,Lower,excel
9800,97.84,Small,Lower,msg
9801,2409.90,Medium,Lower,pdf
9802,3375151.90,Large,Mid,excel
9803,320.60,Small,Lower,excel
9804,9076.81,Medium,Lower,excel
9805,10584.23,Medium,Lower,excel
9806,209.40,Small,Lower,excel
9807,388.39,Small,Lower,excel
9808,73.22,Small,Lower,msg
9809,915.61,Small,Mid,excel
9810,2579.36,Medium,Lower,pdf
9811,4223066.03,Large,Mid,excel
9812,343.08,Small,Lower,excel
9813,176.83,Small,Lower,excel
9814,309.68,Small,Lower,excel
9815,228.28,Small,Lower,pdf
9816,717.68,Small,Mid,pdf
9817,15025.49,Medium,Lower,pdf
9818,28718.19,Medium,Mid,pdf
9819,740.89,Small,Mid,excel
9820,4593.41,Medium,Lower,pdf
9821,892.37,Small,Mid,excel
9822,4911073.25,Large,Mid,excel
9823,996.72,Small,Mid,pdf
9824,545.95,Small,Mid,pdf
9825,370.57,Small,Lower,pdf
9826,26957.54,Medium,Mid,excel
9827,849.66,Small,Mid,excel
9828,177.45,Small,Lower,excel
9829,267.55,Small,Lower,pdf
